source_case_id,modality,generated_zero_fraction,reference_zero_fraction,generated_largest_zero_component_fraction,reference_largest_zero_component_fraction,generated_boundary_gradient,reference_boundary_gradient,boundary_gradient_ratio,generated_laplacian,reference_laplacian,laplacian_ratio,generated_z_gradient,reference_z_gradient,z_gradient_ratio,generated_repeated_adjacent_z_slices,reference_repeated_adjacent_z_slices,generated_extreme_zscore_fraction,support_size_x,support_size_y,support_size_z,artifact_flag_count,artifact_flags
BraTS-MET-00022-000,t1c,1.841579928252046e-06,0.20275795010055025,1.841579928252046e-06,0.10375829631757677,10.68049481764577,8.413380887104722,1.2694652674070512,0.8838178515434265,0.7155523300170898,1.2351547391681583,0.31991757696769274,0.16286813227849112,1.9642736273334307,0,0,0.0006905924730945173,115,135,121,1,large_tiled_support
BraTS-MET-00022-000,t1n,0.0,0.20275795010055025,0.0,0.10375829631757677,12.751152022918665,11.135751969278223,1.145064299034055,0.6555773615837097,0.6890061497688293,0.9514825982375695,0.22934213378390328,0.1774576507856092,1.2923767037859468,0,0,0.0,115,135,121,1,large_tiled_support
BraTS-MET-00022-000,t2w,0.0,0.20275795010055025,0.0,0.10375829631757677,10.60469089131974,10.946717450142701,0.968755331415035,0.48950818181037903,0.7118138670921326,0.6876912693624445,0.19771180240834346,0.15759519376786288,1.2545547721434462,0,0,0.0,115,135,121,1,large_tiled_support
BraTS-MET-00022-000,t2f,0.0,0.20275795010055025,0.0,0.10375829631757677,11.623653948165451,10.38273194052735,1.1195178701276451,0.6281034350395203,0.7745439410209656,0.8109332495863119,0.19907823443168499,0.16898513946407398,1.1780813097710805,0,0,5.524739784756138e-05,115,135,121,1,large_tiled_support
BraTS-MET-00025-000,t1c,0.0,0.20860444444444445,0.0,0.2033911111111111,8.95200047187501,9.737655986980394,0.919317799257251,0.8366909027099609,0.611061155796051,1.3692424968822867,0.2919969535187671,0.18254465152297103,1.5995919413832993,0,0,1.3333333333333333e-05,101,136,56,1,large_tiled_support
BraTS-MET-00025-000,t1n,0.0,0.20860444444444445,0.0,0.2033911111111111,10.851100574876922,10.408065070356397,1.0425665579073242,0.7243198156356812,0.5404422283172607,1.3402354177447382,0.2622239883793028,0.16396833694817728,1.5992355186366225,0,0,4.444444444444444e-06,101,136,56,1,large_tiled_support
BraTS-MET-00025-000,t2w,0.0,0.20866222222222222,0.0,0.2034488888888889,9.302876198355815,9.215799381828942,1.0094486449757754,0.4900975823402405,0.7350702285766602,0.6667357257676345,0.1911075418455559,0.15919998301225796,1.2004243859174353,0,0,0.0,101,136,56,1,large_tiled_support
BraTS-MET-00025-000,t2f,0.0,0.20860444444444445,0.0,0.2033911111111111,10.581435791179308,8.149954322030439,1.2983429566686333,0.6100049018859863,0.6562209129333496,0.9295724806440948,0.21817090022459365,0.14463188316215547,1.508456472076694,0,0,0.0022444444444444443,101,136,56,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00098-000,t1c,0.0,0.007889713679745494,0.0,0.007889713679745494,11.674552124975214,16.938111705547712,0.689247557692719,0.6599777340888977,0.8179246187210083,0.8068931035734165,0.24243516285045474,0.2806804165536282,0.8637409258088866,0,0,3.1813361611876987e-05,41,46,50,0,
BraTS-MET-00098-000,t1n,0.0,0.004538706256627783,0.0,0.003435843054082715,11.758932204823108,15.739778967135114,0.7470836934480419,0.6678651571273804,0.5403806567192078,1.2359161062169848,0.21966101404498606,0.18021284204487706,1.218897674286084,0,0,0.0,41,46,50,0,
BraTS-MET-00098-000,t2w,0.0,0.002895015906680806,0.0,0.0023541887592788972,10.57601335052918,16.166882391627496,0.6541776635924738,0.4880322813987732,0.5179478526115417,0.9422421174990273,0.1925075660441436,0.1623077841073859,1.1860649019567475,0,0,0.0,41,46,50,0,
BraTS-MET-00098-000,t2f,0.0,0.011643690349946978,0.0,0.011643690349946978,10.142726962230169,10.53629660246702,0.962646302103464,0.5669458508491516,0.44133859872817993,1.2846051817877209,0.1758771772478141,0.15310096667677747,1.1487659488076332,0,0,0.0,41,46,50,0,
BraTS-MET-00129-000,t1c,2.3755226149752945e-06,0.3118883029266439,1.1877613074876473e-06,0.3118883029266439,8.677236607955061,6.949882585422355,1.2485443460808816,0.8738365769386292,0.9735864400863647,0.897543906693188,0.31332636901989896,0.305932731070417,1.0241675283439355,0,0,0.0002648707715697453,77,128,93,1,large_tiled_support
BraTS-MET-00129-000,t1n,1.1877613074876473e-06,0.28057178829342455,1.1877613074876473e-06,0.2802784112504751,9.782875460809981,7.692751835115462,1.2717003837500171,0.7210958003997803,0.5892877578735352,1.2236734783051983,0.25973903966393874,0.15588887749200173,1.6661807041189665,0,0,2.8506271379703534e-05,77,128,93,1,large_tiled_support
BraTS-MET-00129-000,t2w,0.0,0.3032568415051311,0.0,0.3029610889395667,8.51106279547593,6.713275125701325,1.2677959172106466,0.5371297001838684,0.45617246627807617,1.1774706714903784,0.20882418830978108,0.13053635888277215,1.599739644165463,0,0,0.0,77,128,93,1,large_tiled_support
BraTS-MET-00129-000,t2f,0.0,0.3037497624477385,0.0,0.3033934340554922,9.305169935592085,5.899493332516398,1.5772828972116175,0.5906484723091125,0.36228424310684204,1.6303454636720789,0.19695650429484693,0.11932766267118301,1.650551933105205,0,0,1.1877613074876473e-05,77,128,93,1,large_tiled_support
BraTS-MET-00133-000,t1c,0.0,0.20970942209693158,0.0,0.20678015107159636,9.676829991934115,9.751876718643857,0.9923043811078676,0.8463806509971619,0.6133651733398438,1.3798968180546054,0.3133415641082871,0.19481760419664845,1.608384239198429,0,0,0.001259532328598793,113,161,127,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00133-000,t1n,0.0,0.20460081679858325,0.0,0.20064512631464818,11.450193893236689,12.428871288596858,0.9212577415410136,0.695233166217804,0.6305626034736633,1.1025600985340414,0.27649961814524665,0.20826500510015794,1.3276335984159873,0,0,0.0,113,161,127,1,large_tiled_support
BraTS-MET-00133-000,t2w,0.0,0.20206910260580432,0.0,0.19941992843977013,9.703768337449883,11.835342376972113,0.8198975600680882,0.5175904035568237,0.6250746846199036,0.8280456980457639,0.18630111211490247,0.19950933766461187,0.9337964543197809,0,0,2.710614767429253e-05,113,161,127,1,large_tiled_support
BraTS-MET-00133-000,t2f,0.0,0.2064386136109003,0.0,0.20356174780440203,11.112365984574915,10.144188999093304,1.09544153658495,0.6570280194282532,0.5757900476455688,1.1410895726921124,0.2153166005568158,0.1949177062319171,1.104653880446488,0,0,0.0,113,161,127,1,large_tiled_support
BraTS-MET-00137-000,t1c,0.0,0.049325211990923205,0.0,0.04914606473187627,11.199696630118881,14.734718786576906,0.7600889295777824,0.9003154635429382,1.66288423538208,0.5414180039635009,0.3308945487846028,0.5658135955983942,0.5848119440019017,0,0,0.0,87,34,21,1,large_tiled_support
BraTS-MET-00137-000,t1n,0.0,0.020482503284366415,0.0,0.020482503284366415,14.422681009577051,15.571910527321913,0.9261985537530244,0.813583493232727,1.0183234214782715,0.7989441036833571,0.3251603293147954,0.3638776263052767,0.8935980280414403,0,0,0.0,87,34,21,1,large_tiled_support
BraTS-MET-00137-000,t2w,0.0,0.03624746208049683,0.0,0.03624746208049683,10.177205488087363,15.275226515607258,0.6662556183824142,0.5465144515037537,1.0824627876281738,0.5048805905847744,0.22366770898753946,0.3048580932346257,0.7336781077857091,0,0,0.0,87,34,21,1,large_tiled_support
BraTS-MET-00137-000,t2f,0.0,0.04616027708109399,0.0,0.04616027708109399,10.305628516728245,14.461640865571452,0.7126182023550768,0.5994192361831665,0.958487331867218,0.6253804471421076,0.21397632055661894,0.3441348827698014,0.6217803869064674,0,0,0.0,87,34,21,1,large_tiled_support
BraTS-MET-00147-000,t1c,0.0,0.0014730102762764157,0.0,0.0014730102762764157,10.631397608840828,15.133213026954406,0.702520845368713,0.7417848110198975,0.6872687339782715,1.079322795212956,0.27238745027679506,0.3013759374113406,0.9038128677971398,0,0,3.4795518337238164e-05,47,42,99,1,large_tiled_support
BraTS-MET-00147-000,t1n,0.0,0.001658586374075019,0.0,0.001658586374075019,13.935481771400944,16.451446633362774,0.8470672568782146,0.7189291715621948,0.5407243967056274,1.3295667366634147,0.2482776967650753,0.2054419626118773,1.2085052810468113,0,0,0.0,47,42,99,1,large_tiled_support
BraTS-MET-00147-000,t2w,0.0,0.000707508872857176,0.0,0.000707508872857176,11.294344521134446,13.673362221138605,0.8260107747071698,0.4360426068305969,0.4573211073875427,0.9534714225667393,0.2063329138998258,0.18417150792429002,1.1203302629451564,0,0,0.0,47,42,99,1,large_tiled_support
BraTS-MET-00147-000,t2f,0.0,0.0008118954278688905,0.0,0.0008118954278688905,11.775281178723674,11.697710155051185,1.006631299856493,0.5696471333503723,0.4533696174621582,1.256473992543004,0.16754549918538433,0.18084057572029405,0.9264817838477069,0,0,0.0,47,42,99,1,large_tiled_support
BraTS-MET-00161-000,t1c,0.0,0.19593971631205673,0.0,0.19593971631205673,8.09608398427088,9.657668047478941,0.8383063017354692,0.7802705764770508,1.0335743427276611,0.7549244831463914,0.2872858567505467,0.30252837161628565,0.9496162466207568,0,0,8.865248226950355e-05,47,50,48,0,
BraTS-MET-00161-000,t1n,0.0,0.14879432624113476,0.0,0.1487854609929078,12.981468800060245,12.950695426584813,1.0023761946723155,0.5982915163040161,0.6548420190811157,0.9136425257859108,0.2128366380929947,0.1699953100511006,1.2520147645780109,0,0,0.0,47,50,48,0,
BraTS-MET-00161-000,t2w,0.0,0.15099290780141844,0.0,0.15099290780141844,12.310385888892407,12.585223447857782,0.9781618848402602,0.45484188199043274,0.6628419756889343,0.68619957497062,0.17552820593118668,0.17412283514835397,1.0080711457611824,0,0,0.0,47,50,48,0,
BraTS-MET-00161-000,t2f,0.0,0.12938829787234044,0.0,0.12938829787234044,9.684283944011607,10.877383734657888,0.8903137169975179,0.5846829414367676,0.5956202149391174,0.9816371687393656,0.18541717863812737,0.15483539140954308,1.1975116086198585,0,0,0.0,47,50,48,0,
BraTS-MET-00162-000,t1c,0.0,0.0006171781244642551,0.0,0.0006171781244642551,12.03750493961541,15.353242537890806,0.7840366560944784,0.8428630232810974,1.294358730316162,0.651181935532832,0.29540602161603813,0.4989400674753329,0.5920671456810646,0,0,0.0,75,118,113,1,large_tiled_support
BraTS-MET-00162-000,t1n,0.0,0.0005828904508829076,0.0,0.0005828904508829076,15.726648240756315,16.094760332149832,0.977128451508644,0.8102129697799683,0.9423585534095764,0.8597714392770266,0.28685477255460096,0.26155298685326295,1.0967367492367153,0,0,0.0,75,118,113,1,large_tiled_support
BraTS-MET-00162-000,t2w,0.0,0.0,0.0,0.0,8.888854298052879,15.852486610508652,0.5607230282825431,0.485713392496109,0.8611153960227966,0.5640514555185708,0.15959509440204678,0.2476055905880297,0.6445536791920977,0,0,0.0,75,118,113,1,large_tiled_support
BraTS-MET-00162-000,t2f,0.0,0.0,0.0,0.0,11.785133614381202,15.620817889919543,0.7544504837987009,0.6732959151268005,0.9848100543022156,0.6836809922740508,0.19728728646741195,0.262601919910487,0.7512789188085951,0,0,0.0,75,118,113,1,large_tiled_support
BraTS-MET-00167-000,t1c,0.0,0.2561603105081366,0.0,0.2561603105081366,9.53294486864333,7.942528721936335,1.2002405282230144,0.8008493185043335,0.6689481139183044,1.197177033377715,0.2841579172383533,0.13138155078285196,2.162844901321121,0,0,0.0002813089769611509,97,90,88,1,large_tiled_support
BraTS-MET-00167-000,t1n,1.7804365630452588e-06,0.2522896414200762,1.7804365630452588e-06,0.2522896414200762,9.295974176676493,9.612592580830976,0.9670621217437355,0.685219943523407,0.5429595708847046,1.2620091444504822,0.2369460230797864,0.13806866276799962,1.7161462878649951,0,0,0.0,97,90,88,1,large_tiled_support
BraTS-MET-00167-000,t2w,0.0,0.26230637752376884,0.0,0.26230281665064276,8.678256479480252,7.523338253770448,1.1535114050110664,0.5366403460502625,0.4289208948612213,1.2511406007018941,0.19732462455717364,0.10836990512488934,1.82084338202354,0,0,0.0,97,90,88,1,large_tiled_support
BraTS-MET-00167-000,t2f,1.7804365630452588e-06,0.26154791154791157,1.7804365630452588e-06,0.26154435067478543,9.891657523721664,7.141088505349791,1.385175035474111,0.5926575064659119,0.47391900420188904,1.2505459819320526,0.19841572742783622,0.11582139737150643,1.713118058759055,0,0,0.0020136737528041876,97,90,88,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00175-000,t1c,0.0,0.22223154949282967,0.0,0.22214760405736272,9.992070707248663,10.238346228077097,0.9759457713831692,0.7391180992126465,0.699759304523468,1.0562461898466382,0.27209949990113574,0.25146837645407877,1.0820426160059313,0,0,0.00018188177684505072,83,54,32,1,large_tiled_support
BraTS-MET-00175-000,t1n,0.0,0.19112976565232598,0.0,0.19112976565232598,13.438045236313949,11.03625292618133,1.2176275159873187,0.7007764577865601,0.6519970893859863,1.0748153161949103,0.2638294112050172,0.25194901656923874,1.0471539631213982,0,0,0.0,83,54,32,1,large_tiled_support
BraTS-MET-00175-000,t2w,0.0,0.1810283315844701,0.0,0.1810283315844701,11.006478404159704,9.932995701984884,1.1080724017589485,0.45010873675346375,0.6981598138809204,0.6447073117133539,0.19941463750420194,0.23123514381321994,0.8623889700143461,0,0,0.0,83,54,32,1,large_tiled_support
BraTS-MET-00175-000,t2f,0.0,0.18777194823364812,0.0,0.18777194823364812,11.007227442710404,9.593253031284203,1.1473925900646154,0.6015193462371826,0.5555182099342346,1.0828076118483927,0.20900480697552362,0.2196769274093888,0.9514190199229404,0,0,0.0,83,54,32,1,large_tiled_support
BraTS-MET-00180-000,t1c,0.0,0.32687459599224306,0.0,0.32687459599224306,8.86624197721039,6.786986685527608,1.30635912342609,0.8078851699829102,0.6895850896835327,1.1715525495971326,0.2869083960947481,0.20861635490284455,1.3752919622642492,0,0,1.2569130216189039e-05,60,91,102,1,large_tiled_support
BraTS-MET-00180-000,t1n,0.0,0.3170545141133376,0.0,0.3170365582130288,8.774892823760108,8.581578121819485,1.0225267076983315,0.7193754315376282,0.46096187829971313,1.5605963646952534,0.24094487770089826,0.1767877094623931,1.3629051387882418,0,1,0.0,60,91,102,1,large_tiled_support
BraTS-MET-00180-000,t2w,3.591180061768297e-06,0.28608238167061695,1.7955900308841485e-06,0.2856586224233283,8.77210679887063,8.154368749723368,1.0757554714665336,0.5205303430557251,0.41824227571487427,1.2445665426002583,0.19217867353587476,0.10961201099805462,1.75326291148226,0,0,7.182360123536594e-06,60,91,102,1,large_tiled_support
BraTS-MET-00180-000,t2f,0.0,0.300960640666523,0.0,0.3004524886877828,8.76398256996858,6.342918526972624,1.3816955921317016,0.6001831889152527,0.40323907136917114,1.488405344445842,0.19148473557337975,0.10144178178703901,1.8876318238905907,0,0,0.0044063779357897005,60,91,102,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00194-000,t1c,1.5184645286686103e-06,0.25429877308066084,1.5184645286686103e-06,0.23670280612244898,9.143570172825791,9.393322166963197,0.9734117504224654,0.8270666599273682,0.9596794247627258,0.8618155590152979,0.2931447463354679,0.3035109098812546,0.9658458289033419,0,0,4.555393586005831e-06,56,120,98,1,large_tiled_support
BraTS-MET-00194-000,t1n,0.0,0.2308445699708455,0.0,0.21910076530612244,10.444258474730427,9.80210841612047,1.0655114217624733,0.7069314122200012,0.5580571889877319,1.2667723419212902,0.23871989051500955,0.14797655312400876,1.6132278085633958,0,0,0.0,56,120,98,1,large_tiled_support
BraTS-MET-00194-000,t2w,0.0,0.23134262633624877,0.0,0.21953960155490768,9.058189673151977,9.737902575226176,0.9301992501133222,0.5441909432411194,0.4724988639354706,1.1517296331858267,0.19804974272847176,0.13309557562825655,1.4880264936952965,0,0,0.0,56,120,98,1,large_tiled_support
BraTS-MET-00194-000,t2f,0.0,0.2516460155490768,0.0,0.23965621963070943,9.815653922194835,7.5938490450656415,1.2925795421984172,0.6352468729019165,0.42311862111091614,1.5013446376669703,0.20371976705512615,0.11662509348807913,1.7467918863957819,0,0,3.3406219630709424e-05,56,120,98,1,large_tiled_support
BraTS-MET-00195-000,t1c,0.0,0.34339734519237247,0.0,0.34339599757428746,9.634033021047584,6.692596455480274,1.439506040015112,0.8477129936218262,0.6737913489341736,1.2581238909682766,0.2946640500912861,0.20454233352627074,1.4406017816035155,0,0,7.277137659187387e-05,75,102,97,1,large_tiled_support
BraTS-MET-00195-000,t1n,0.0,0.33113267300047167,0.0,0.33113267300047167,9.340854204659264,7.6043686535490504,1.2283536780268767,0.7291067838668823,0.5104672908782959,1.4283124440988204,0.25074772688807273,0.1332064980298889,1.882398611153413,0,0,0.0,75,102,97,1,large_tiled_support
BraTS-MET-00195-000,t2w,0.0,0.33487635604069804,0.0,0.3346216562226265,9.090435589261102,6.558990387119416,1.3859504363831592,0.5575351715087891,0.43186408281326294,1.2909968522431305,0.20975603756247735,0.10137329976625588,2.069144814720718,0,0,2.6952361700694022e-06,75,102,97,1,large_tiled_support
BraTS-MET-00195-000,t2f,1.3476180850347011e-06,0.3304184354154033,1.3476180850347011e-06,0.33040226399838285,9.99831731305153,5.77119561811454,1.73245163994597,0.6070026755332947,0.34949296712875366,1.7368094142783541,0.20515847350565755,0.08684326176132474,2.3623994463669944,0,0,1.4823798935381712e-05,75,102,97,1,large_tiled_support
BraTS-MET-00200-000,t1c,0.0,0.24004693760732684,0.0,0.18811104751001717,9.331689320102736,10.845651925560691,0.8604083354464017,0.8200690746307373,0.8323079347610474,0.9852952739975694,0.2934973915492682,0.2820428620771806,1.0406127259797593,0,0,0.00011562678878076703,129,151,132,1,large_tiled_support
BraTS-MET-00200-000,t1n,0.0,0.20120435031482542,0.0,0.15184773898111048,11.245857993498188,11.677777622437011,0.9630135422249386,0.6840810179710388,0.5685854554176331,1.2031278877307419,0.24494254426624543,0.18523030733703671,1.3223675314675098,0,0,8.013737836290784e-06,129,151,132,1,large_tiled_support
BraTS-MET-00200-000,t2w,0.0,0.2009582140812822,0.0,0.1525231825987407,9.773051567204691,11.201814174552824,0.8724525701744048,0.5084746479988098,0.5510010123252869,0.9228198072685729,0.19503425784353026,0.17632765703855602,1.1060899981270882,0,0,1.1448196908986834e-06,129,151,132,1,large_tiled_support
BraTS-MET-00200-000,t2f,0.0,0.1980011448196909,0.0,0.15169318832283915,10.50605334621011,9.642703429618026,1.0895340111716247,0.6148296594619751,0.5418550968170166,1.1346754198191142,0.21056443520058366,0.16498227176585592,1.2762852211140496,0,0,0.0003468803663423011,129,151,132,1,large_tiled_support
BraTS-MET-00202-000,t1c,0.0,0.19727149478070025,0.0,0.1882859094105464,8.013207935468404,9.974573838306288,0.8033634384152367,0.8532875776290894,0.9132767915725708,0.9343143124876895,0.31623073923401535,0.31282083146894973,1.0109005137191578,0,0,0.002664872521820544,143,122,95,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00202-000,t1n,0.0,0.17000468125895468,0.0,0.16057934125972476,9.879838551293005,10.681067684863182,0.9249860447279395,0.6749354600906372,0.6155036687850952,1.0965579805931145,0.22670983197167516,0.18862305771714696,1.2019200341436618,0,0,0.0,143,122,95,1,large_tiled_support
BraTS-MET-00202-000,t2w,0.0,0.17190758262624706,0.0,0.16155207039316496,8.74890768478764,8.530429606255598,1.025611614961552,0.49621981382369995,0.5410852432250977,0.917082511557734,0.18167181188861528,0.17080262551705042,1.0636359443460655,0,0,0.0,143,122,95,1,large_tiled_support
BraTS-MET-00202-000,t2f,0.0,0.15549075198041573,0.0,0.1460654119811858,8.814583663143432,7.688980733415546,1.1463916959547222,0.5877676606178284,0.49059435725212097,1.1980726070923176,0.19871564131850997,0.17052712004321316,1.1653022772457164,0,0,0.002054890294392419,143,122,95,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00214-000,t1c,0.0,0.1739280002414074,0.0,0.09511451763782854,9.838125827615944,7.721627169429192,1.2741000843146393,0.8339773416519165,0.6924698352813721,1.2043518708840877,0.2987859002921892,0.17578264822562537,1.699746267951791,0,0,6.638703642234226e-05,86,170,68,1,large_tiled_support
BraTS-MET-00214-000,t1n,0.0,0.1731072150638221,0.0,0.09090195841757445,12.296300726616323,9.386933493162937,1.3099379830029105,0.6361647248268127,0.6223830580711365,1.0221433835271607,0.22300178967956183,0.17753734374823776,1.2560838467640718,0,0,0.0,86,170,68,1,large_tiled_support
BraTS-MET-00214-000,t2w,0.0,0.1562871541084523,0.0,0.0916020398925737,11.066067499511915,8.859414357703814,1.2490743803950515,0.4793524146080017,0.5440205931663513,0.8811291716330759,0.2093961238861084,0.1680883877519248,1.245750088311562,0,0,0.0,86,170,68,1,large_tiled_support
BraTS-MET-00214-000,t2f,0.0,0.16833338362654274,0.0,0.09083557138115211,12.195792756990999,7.227684164855362,1.6873721206985055,0.6369158625602722,0.4496767818927765,1.4163859203034015,0.20731506550657577,0.17553313081895094,1.1810594646113017,0,0,0.0,86,170,68,1,large_tiled_support
BraTS-MET-00260-000,t1c,0.0,0.25461454055580907,0.0,0.2546054871115167,8.57488708722051,7.941538160492662,1.0797514176634715,0.8663712739944458,0.9194660186767578,0.9422548048499684,0.30799436001953756,0.29122816991399636,1.0575706330554921,0,0,0.0010076483497381745,92,138,87,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00260-000,t1n,0.0,0.2342270893538738,0.0,0.2342144145318645,9.645184481752649,7.981026095362041,1.2085143396984617,0.7342932224273682,0.4680180251598358,1.5689421837472926,0.252060720781711,0.1270644021305171,1.9837241316635723,0,0,0.0,92,138,87,1,large_tiled_support
BraTS-MET-00260-000,t2w,0.0,0.24011907089933293,0.0,0.24011907089933293,9.058585267350113,7.409899134145779,1.222497783486279,0.5868901014328003,0.3896688222885132,1.5061253758666462,0.2150438946079124,0.11052634812552821,1.945634667705481,0,0,0.0,92,138,87,1,large_tiled_support
BraTS-MET-00260-000,t2f,0.0,0.23804221077866863,0.0,0.23804221077866863,9.5008776310116,5.86931624522098,1.6187367035721707,0.601256251335144,0.347112774848938,1.7321639965478315,0.20859989540820773,0.0986905137330971,2.1136772676283186,0,0,1.9012233013927818e-05,92,138,87,1,large_tiled_support
BraTS-MET-00264-000,t1c,2.1258503401360544e-06,0.2450425170068027,2.1258503401360544e-06,0.24474702380952382,8.27450010972346,6.65202860309008,1.2439062733253567,0.7677268385887146,0.5210424065589905,1.4734440593019091,0.27002658704785926,0.16197701563176356,1.6670673057820389,0,0,0.0014987244897959183,64,98,75,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00264-000,t1n,0.0,0.2361330782312925,0.0,0.23580569727891157,9.365828201160895,10.300298760014469,0.9092773345098331,0.7093336582183838,0.4789586365222931,1.4809914763597083,0.24590024440304228,0.1308122219909963,1.8797956388201051,0,0,2.1258503401360544e-06,64,98,75,1,large_tiled_support
BraTS-MET-00264-000,t2w,0.0,0.25082908163265305,0.0,0.25058673469387754,9.151764900946533,6.7879462872827,1.3482376721354552,0.5269545316696167,0.312073677778244,1.6885580848124735,0.19812759051197454,0.10387772360914632,1.907315482359392,0,0,1.4880952380952381e-05,64,98,75,1,large_tiled_support
BraTS-MET-00264-000,t2f,0.0,0.24019345238095238,0.0,0.24005102040816326,9.192929453431372,7.076063985232688,1.29915861029754,0.5583421587944031,0.3816181421279907,1.4630912348164542,0.19379271557064434,0.11927203358592171,1.6247959370210543,0,0,0.004479166666666667,64,98,75,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00268-000,t1c,0.0,0.2262792258438991,0.0,0.2262792258438991,9.384627211530566,9.248699912613287,1.014696908776541,0.8481701612472534,1.0664958953857422,0.7952868500637573,0.3014871875445048,0.3502458455041051,0.8607873338528186,0,0,0.00013603961473581107,69,68,47,1,large_tiled_support
BraTS-MET-00268-000,t1n,0.0,0.18523607407810488,0.0,0.18523607407810488,11.194097812479267,11.784294708555729,0.9499166551182768,0.6828776001930237,0.7804913520812988,0.8749329488046559,0.2405011182030042,0.216540630441159,1.1106512330412561,0,0,0.0,69,68,47,1,large_tiled_support
BraTS-MET-00268-000,t2w,0.0,0.23237833523788795,0.0,0.23237833523788795,9.1394211727855,8.768075451203092,1.0423520216778535,0.4883677363395691,0.6495945453643799,0.7518039365087754,0.19856809390087923,0.17347903301318487,1.1446230155421002,0,0,0.00019952476827918956,69,68,47,1,large_tiled_support
BraTS-MET-00268-000,t2f,0.0,0.1960285501804792,0.0,0.1960285501804792,10.233035536709647,8.891156408577723,1.1509229020914926,0.5962042212486267,0.5679113268852234,1.0498192112465499,0.20566974176714817,0.17290038739641508,1.1895273623395741,0,0,0.0001904554606301355,69,68,47,1,large_tiled_support
BraTS-MET-00292-000,t1c,0.0,0.2496313418481837,0.0,0.24762692132480724,7.598577424265455,6.195478900026142,1.2264713586924478,0.8426914811134338,0.5773388743400574,1.4596132679904759,0.2978391855616461,0.18934864066117865,1.5729671178078377,0,0,0.0016619143228331842,121,90,87,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00292-000,t1n,0.0,0.2276856366734718,0.0,0.2266868008571091,10.080872247374938,8.184008519210236,1.231776851614,0.7197341918945312,0.5817201137542725,1.2372516866393897,0.246871945109557,0.15091678898104213,1.6358149863668818,0,1,0.0,121,90,87,1,large_tiled_support
BraTS-MET-00292-000,t2w,0.0,0.23437041286338559,0.0,0.23281985523629553,9.041853693321702,8.555320044712325,1.0568691347683812,0.5693332552909851,0.4667159616947174,1.219870975107962,0.20292816979979927,0.1269798617259684,1.598113016044487,0,0,0.0,121,90,87,1,large_tiled_support
BraTS-MET-00292-000,t2f,0.0,0.2288245119708448,0.0,0.22719802932392988,9.030984211581348,7.430667428030036,1.2153664928556192,0.626708447933197,0.47471189498901367,1.3201869482282533,0.2027176133441654,0.11510709368369797,1.761121811495057,0,0,6.748890651099226e-06,121,90,87,1,large_tiled_support
BraTS-MET-00299-000,t1c,0.0,0.38144329896907214,0.0,0.3770034623684008,10.08812166080039,6.7660891453484275,1.4909826702085065,0.8777620792388916,0.6136553883552551,1.4303827455854439,0.3061195466524133,0.1884217901298633,1.624650452802889,0,0,6.948826065324524e-05,121,168,103,1,large_tiled_support
BraTS-MET-00299-000,t1n,0.0,0.35189967006973843,0.0,0.34193320047177894,11.163574881788852,7.865683761838441,1.419275834092216,0.7169861197471619,0.5554518103599548,1.2908160642820237,0.2492896793410182,0.11922529914702934,2.0909125925831624,0,0,9.265101420432699e-07,121,168,103,1,large_tiled_support
BraTS-MET-00299-000,t2w,0.0,0.3551109542220604,0.0,0.3445163107477956,10.134039502275533,7.003285319068948,1.4470407873690347,0.5701777338981628,0.463331013917923,1.2306055860080354,0.2110067822325688,0.10649267311852711,1.9814206560268868,0,0,0.0,121,168,103,1,large_tiled_support
BraTS-MET-00299-000,t2f,0.0,0.35519804617541245,0.0,0.3434915905306957,11.042351461551235,6.134238776855073,1.8001176451126792,0.6407344341278076,0.47007766366004944,1.3630395223185368,0.20754870779525775,0.09729931689798832,2.13309522011196,0,0,0.00013897652130649048,121,168,103,1,large_tiled_support
