source_case_id,modality,case_seed,support_voxels,tumour_voxels,support_voxel_count,support_mse,support_mae,support_psnr,support_ssim,support_contrast_reference,support_contrast_generated,support_contrast_abs_error,tumour_voxel_count,tumour_mse,tumour_mae,tumour_psnr,tumour_ssim,tumour_contrast_reference,tumour_contrast_generated,tumour_contrast_abs_error,artifact_flag_count,artifact_flags
BraTS-MET-00025-000,t1n,1164735784,225000,55643,225000,1.854761390328196,0.9475146728452587,12.880144539478426,0.6988002655292906,-0.12751619517803192,-0.01503040548413992,0.112485789693892,55643,1.31968666268276,0.91734747806418,14.35831673214166,0.8595061048124515,-0.18456411408260465,0.0893874992034398,0.27395161328604445,1,large_tiled_support
BraTS-MET-00025-000,t2w,1860948320,225000,55643,225000,1.3894155998368498,0.839858072835978,14.134703301061432,0.6953936210819491,0.05479084700345993,0.08782690763473511,0.03303606063127518,55643,1.7225470447620914,1.0680525303500432,13.201314089385237,0.8662334445871791,0.9339168933220208,0.2560998569242656,0.6778170363977551,1,large_tiled_support
BraTS-MET-00025-000,t2f,418244207,225000,55643,225000,1.8764956345640746,0.9329660462210279,12.829549423496216,0.7092763265907529,0.007086265366524458,0.6186563968658447,0.6115701314993203,55643,3.350856771307509,1.2492647178067873,10.311466359759397,0.9059622912030787,1.0370694687590003,1.997155416989699,0.9600859482306987,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00098-000,t1c,337034452,94300,17585,94300,1.492263298287166,0.9082426174248377,13.824570429760657,0.06358310758190298,1.967623290966003e-07,0.12871040403842926,0.12871020727610016,17585,0.5836524086642886,0.5543974281852462,17.901482186223316,0.5652501704338375,0.04465438517945586,0.297552703646943,0.2528983184674871,0,
BraTS-MET-00098-000,t1n,174708651,94300,17585,94300,1.8464521307166477,0.9790230397911353,12.8996444772158,0.07793548700573755,3.2362226676241335e-08,0.1090724915266037,0.10907245916437702,17585,0.8430062098216186,0.6905986967088917,16.304717269950604,0.5969154094441357,0.5549027833621949,0.29566105717094615,0.25924172619124874,0,
BraTS-MET-00098-000,t2w,1366910503,94300,17585,94300,1.6146765049283727,0.9182686250911949,13.482169748414387,0.0780227591780648,1.3462685899412463e-07,0.026049183681607246,0.026049049054748252,17585,0.7356335643429509,0.6410188380937993,16.89640964436724,0.5008088022779221,0.19416339049348608,0.2961084184644278,0.10194502797094174,0,
BraTS-MET-00098-000,t2f,2009322072,94300,17585,94300,1.024736753758272,0.7806467404798139,15.456901876424903,0.10617232024462904,9.967565262058997e-08,0.2555842399597168,0.2555841402840642,17585,0.8135027767713803,0.7423643387887573,16.459434610919146,0.6971553885580858,1.4813014182727784,1.1099634154816158,0.3713380027911626,0,
BraTS-MET-00129-000,t1c,421555543,841920,176477,841920,1.467416328185621,0.8417244334330819,13.897491535346912,0.10063789206588293,0.039970919489860535,0.028167642652988434,0.0118032768368721,176477,1.7076572500827878,0.9375438993297279,13.239017944466573,0.5962898507917485,-0.2235667807981372,-0.05345371435396373,0.17011306644417346,1,large_tiled_support
BraTS-MET-00129-000,t1n,1652103715,841920,176477,841920,1.8604947325303298,1.0051539430973797,12.86674055991164,0.09978286975826574,0.014169580303132534,0.013637439347803593,0.0005321409553289413,176477,2.10544671230503,1.1435487684046632,12.329582466256976,0.5969693288550983,0.096239619248081,0.13716135267168283,0.040921733423601836,1,large_tiled_support
BraTS-MET-00129-000,t2w,632082558,841920,176477,841920,1.1914083894811487,0.8062852743257027,14.8024184684386,0.11558177072429787,-0.052631549537181854,0.09929332882165909,0.15192487835884094,176477,1.5077819555493777,0.9630577117910364,13.779639591993622,0.6206209652098846,0.727787559852004,0.647968583041802,0.079818976810202,1,large_tiled_support
