model,subject_id,all_instance_tp_et,all_instance_fp_et,all_instance_fn_et,all_instance_f1_et,large_instance_tp_et,large_instance_fp_et,large_instance_fn_et,large_instance_f1_et,lesionwise_dsc_mean_et,lesionwise_dsc_std_et,lesionwise_hd95_mean_et,lesionwise_hd95_std_et,lesionwise_nsd_mean_et,lesionwise_nsd_std_et,small_instance_tp_et,small_instance_fn_et,small_instance_fp_et,small_instance_f1_et,all_instance_tp_rc,all_instance_fp_rc,all_instance_fn_rc,all_instance_f1_rc,large_instance_tp_rc,large_instance_fp_rc,large_instance_fn_rc,large_instance_f1_rc,lesionwise_dsc_mean_rc,lesionwise_dsc_std_rc,lesionwise_hd95_mean_rc,lesionwise_hd95_std_rc,lesionwise_nsd_mean_rc,lesionwise_nsd_std_rc,small_instance_tp_rc,small_instance_fn_rc,small_instance_fp_rc,small_instance_f1_rc,all_instance_tp_tc,all_instance_fp_tc,all_instance_fn_tc,all_instance_f1_tc,large_instance_tp_tc,large_instance_fp_tc,large_instance_fn_tc,large_instance_f1_tc,lesionwise_dsc_mean_tc,lesionwise_dsc_std_tc,lesionwise_hd95_mean_tc,lesionwise_hd95_std_tc,lesionwise_nsd_mean_tc,lesionwise_nsd_std_tc,small_instance_tp_tc,small_instance_fn_tc,small_instance_fp_tc,small_instance_f1_tc,all_instance_tp_wt,all_instance_fp_wt,all_instance_fn_wt,all_instance_f1_wt,large_instance_tp_wt,large_instance_fp_wt,large_instance_fn_wt,large_instance_f1_wt,lesionwise_dsc_mean_wt,lesionwise_dsc_std_wt,lesionwise_hd95_mean_wt,lesionwise_hd95_std_wt,lesionwise_nsd_mean_wt,lesionwise_nsd_std_wt,small_instance_tp_wt,small_instance_fn_wt,small_instance_fp_wt,small_instance_f1_wt
completion_plain,BraTS-MET-00009-000.nii.gz,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4587409736780806,0.4587409736780806,187.20710678118655,185.79289321881345,0.46745276800455215,0.46745276800455215,,,,,0,3,0,0,0,3,0,0,,,,,,,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4787697452369428,0.4787697452369428,187.20710678118655,185.79289321881345,0.4605206297039546,0.4605206297039546,,,,,1,2,0,0.5,1,2,0,0.5,0.3163003721937982,0.44731627614012726,249.41202265916658,174.77979370166537,0.2904950798351053,0.41082208170546086,,,,
completion_plain,BraTS-MET-00014-000.nii.gz,19,1,38,0.4935064935064935,19,1,32,0.5352112676056338,0.294613496745485,0.406330231002567,237.43775436588965,178.66110019052465,0.33926850857442664,0.450485822368313,0,6,1,0,0,3,0,0,0,3,0,0,,,,,,,,,,,19,1,38,0.4935064935064935,19,1,32,0.5352112676056338,0.2958877214473721,0.4080402405086866,237.45325293756076,178.64109305374723,0.3390020022579694,0.4508510417571372,0,6,1,0,13,2,32,0.43333333333333335,13,2,28,0.4642857142857143,0.2303378421007359,0.36947417520832937,261.1528089031486,169.91831121040678,0.2673817776284722,0.40981933326112246,0,4,2,0
completion_plain,BraTS-MET-00016-000.nii.gz,5,1,1,0.8333333333333334,5,1,1,0.8333333333333334,0.6542816646795441,0.4162791022519176,107.4622954253571,167.9413100858209,0.6911746826819453,0.43804192996163444,,,,,0,8,0,0,0,8,0,0,,,,,,,,,,,5,1,1,0.8333333333333334,5,1,1,0.8333333333333334,0.656768471310105,0.41807101848044714,107.28571428571429,168.05246994037674,0.7051408360869138,0.4461273902463279,,,,,3,1,5,0.5,3,1,1,0.75,0.4226777736180415,0.37906601789062844,160.8535708409721,174.26511052906824,0.4227852944039066,0.37003177100095797,0,4,1,0
completion_plain,BraTS-MET-00019-000.nii.gz,5,2,4,0.625,5,2,1,0.7692307692307693,0.5451468768030523,0.42595829871230967,140.83863808325717,179.83327070265403,0.6015091654921096,0.46700939503797834,0,3,2,0,0,2,0,0,0,2,0,0,,,,,,,,,,,5,2,4,0.625,5,2,1,0.7692307692307693,0.5599290859959967,0.4369660269627205,140.51294417382417,180.08370206202588,0.6182990656532455,0.47913878635180945,0,3,2,0,3,2,2,0.6,3,2,0,0.75,0.5075378285651961,0.4180554468549261,150.31142856645988,181.82458426129995,0.5282676698159353,0.43143049911095793,0,2,2,0
completion_plain,BraTS-MET-00022-000.nii.gz,22,3,13,0.7333333333333333,21,3,12,0.7368421052631579,0.45339959661759743,0.39134277202375733,156.9396450850825,182.63252176611743,0.5278091883073647,0.4511880264232178,1,1,3,0.3333333333333333,0,8,0,0,0,8,0,0,,,,,,,,,,,22,3,13,0.7333333333333333,21,3,12,0.7368421052631579,0.46984355794810806,0.4063002067504046,156.8809741860421,182.6832263212317,0.5357747366203451,0.45997197070990153,1,1,3,0.3333333333333333,21,3,10,0.7636363636363637,21,3,9,0.7777777777777778,0.39038039888584936,0.32582861189592727,137.9366888802185,177.7124936020098,0.392333972704031,0.3381276788699184,0,1,3,0
completion_plain,BraTS-MET-00025-000.nii.gz,2,2,0,0.6666666666666666,2,2,0,0.6666666666666666,0.39881658200462494,0.4081391735673611,187.1830127018922,185.81716754875816,0.4553402975205524,0.45677686889101515,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,2,2,0,0.6666666666666666,2,2,0,0.6666666666666666,0.4270063119048162,0.4335981936826874,187.25,185.7503364734503,0.42652222907121584,0.43210064336722065,,,,,2,2,0,0.6666666666666666,2,2,0,0.6666666666666666,0.45106462628370425,0.4533543862230106,187.2865660924855,185.71346790495582,0.4497586328643535,0.4511421489087171,,,,
completion_plain,BraTS-MET-00098-000.nii.gz,1,0,0,1,1,0,0,1,0.8009153318077803,0,1,0,0.9667420814479638,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.8009153318077803,0,1,0,0.9667420814479638,0,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4457145881294488,0.4457145881294488,187.6180339887499,185.3819660112501,0.38615857605875953,0.38615857605875953,,,,
completion_plain,BraTS-MET-00129-000.nii.gz,2,0,10,0.2857142857142857,2,0,0,1,0.7573536377415688,0.021721453833522808,1.5731321849709863,0.15891862259789102,0.8968062594631551,0.01183934465753056,0,10,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,2,0,0,1,2,0,0,1,0.8494345278648316,0.0994345278648317,1.5492943915812971,0.13508082920820197,0.8942851553665251,0.0033353345779946197,,,,,2,0,0,1,2,0,0,1,0.865682522507249,0.04750070432543074,2.4471642338686284,0.7151134262997512,0.7453431909841008,0.1047537732882941,,,,
completion_plain,BraTS-MET-00133-000.nii.gz,14,0,1,0.9655172413793104,13,0,0,1,0.7574745791787189,0.10259088463463323,1.7017472745172064,0.7801160311967138,0.8847636290798983,0.09055510668623225,0,2,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,14,0,1,0.9655172413793104,13,0,0,1,0.7586049549649914,0.10372777189927053,1.563812586491352,0.368697816254934,0.8873174191509441,0.08278392917549382,0,2,0,0,10,1,2,0.8695652173913043,9,1,1,0.9,0.6181217815068764,0.31478283103459137,69.99102252338153,142.84374184007063,0.6318133318942726,0.31646770276082825,0,2,1,0
completion_plain,BraTS-MET-00137-000.nii.gz,6,1,1,0.8571428571428571,1,1,0,0.6666666666666666,0.3172043010752688,0.3172043010752688,187.6180339887499,185.3819660112501,0.44021739130434784,0.44021739130434784,5,1,1,0.8333333333333334,0,1,0,0,0,1,0,0,,,,,,,,,,,6,1,1,0.8571428571428571,1,1,0,0.6666666666666666,0.3172043010752688,0.3172043010752688,187.6180339887499,185.3819660112501,0.44021739130434784,0.44021739130434784,5,1,1,0.8333333333333334,6,4,1,0.7058823529411765,1,4,0,0.3333333333333333,0.1306532663316583,0.2613065326633166,298.8,148.4,0.1782608695652174,0.35652173913043483,5,1,4,0.6666666666666666
completion_plain,BraTS-MET-00147-000.nii.gz,1,1,1,0.5,1,1,0,0.6666666666666666,0.41840935287337394,0.41840935287337394,187.20710678118655,185.79289321881345,0.46501194208090757,0.46501194208090757,0,1,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,1,1,1,0.5,1,1,0,0.6666666666666666,0.45549489674816046,0.45549489674816046,187.20710678118655,185.79289321881345,0.44342858758885173,0.44342858758885173,0,1,1,0,1,1,1,0.5,1,1,0,0.6666666666666666,0.45336962086712834,0.45336962086712834,187.5,185.5,0.39348080991504186,0.39348080991504186,0,1,1,0
completion_plain,BraTS-MET-00161-000.nii.gz,1,0,0,1,1,0,0,1,0.9378151260504202,0,1,0,0.9614523866908348,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9572854952976758,0,1,0,0.9785948262739848,0,,,,,1,0,0,1,1,0,0,1,0.904013045678619,0,2.449489742783178,0,0.7294843940044515,0,,,,
completion_plain,BraTS-MET-00162-000.nii.gz,7,4,0,0.7777777777777778,4,4,0,0.6666666666666666,0.3710670739053953,0.3752318789181364,187.17718455974884,185.8233222831594,0.4774987850743746,0.4791826796348897,3,0,4,0.6,0,0,0,,0,0,0,0,,,,,,,,,,,7,4,0,0.7777777777777778,4,4,0,0.6666666666666666,0.3710670739053953,0.3752318789181364,187.17718455974884,185.8233222831594,0.4774987850743746,0.4791826796348897,3,0,4,0.6,7,5,1,0.7,4,5,1,0.5714285714285714,0.21578543624347493,0.28534240288151863,225.09030470165152,181.1565609915035,0.3030065778769086,0.38205277807262633,3,0,5,0.5454545454545454
completion_plain,BraTS-MET-00167-000.nii.gz,4,0,0,1,4,0,0,1,0.8291655689756001,0.03866064980578341,1.25,0.4330127018922193,0.9525199201550266,0.053755671490932806,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,4,0,0,1,4,0,0,1,0.8306048117658521,0.04108873988564225,1.1830127018922192,0.31698729810778065,0.9597781259547619,0.04126395401517912,,,,,2,0,2,0.6666666666666666,2,0,1,0.8,0.5118576351515126,0.37965152372585237,129.668400776935,172.10395842809322,0.43130340604306944,0.30610868406356717,0,1,0,0
completion_plain,BraTS-MET-00175-000.nii.gz,3,0,1,0.8571428571428571,2,0,0,1,0.8032829095590601,0.049436755712906344,1,0,0.9805992278819815,0.005599227881981472,1,1,0,0.6666666666666666,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,1,0.8571428571428571,2,0,0,1,0.8406052589568747,0.08675910511072088,1,0,0.9841273187183811,0.009127318718381128,1,1,0,0.6666666666666666,2,0,1,0.8,1,0,0,1,0.8578274760383386,0,2.8284271247461903,0,0.6543531412987494,0,1,1,0,0.6666666666666666
completion_plain,BraTS-MET-00180-000.nii.gz,1,0,0,1,1,0,0,1,0.7541429631461786,0,2,0,0.862348966143661,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9379336931380108,0,1,0,0.9637170952845309,0,,,,,1,0,0,1,1,0,0,1,0.9092232196289647,0,3.1622776601683795,0,0.7038953631733629,0,,,,
completion_plain,BraTS-MET-00194-000.nii.gz,1,0,0,1,1,0,0,1,0.9073634204275535,0,4.242640687119285,0,0.7946630045634471,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9530850156383281,0,1,0,0.9815672529546087,0,,,,,1,0,0,1,1,0,0,1,0.8969377018250426,0,4,0,0.6516913961364943,0,,,,
completion_plain,BraTS-MET-00195-000.nii.gz,1,0,0,1,1,0,0,1,0.579861901509978,0,2.23606797749979,0,0.8319356354240075,0,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9337767006706871,0,1,0,0.9500124934062578,0,,,,,1,0,0,1,1,0,0,1,0.9306497849976111,0,3,0,0.7213751897439704,0,,,,
completion_plain,BraTS-MET-00200-000.nii.gz,18,0,23,0.6101694915254238,15,0,8,0.7894736842105263,0.5360479586713777,0.3835508205244456,114.3474219471702,171.08316604134805,0.665316522487191,0.4469041722343367,2,16,0,0.2,0,0,0,,0,0,0,0,,,,,,,,,,,18,0,23,0.6101694915254238,15,0,8,0.7894736842105263,0.560977054656986,0.4043541516549551,114.32941266184962,171.09507453702832,0.6663844128304008,0.4479161586461866,2,16,0,0.2,14,5,18,0.5490196078431373,12,5,8,0.6486486486486487,0.36754498597337815,0.39035922319921323,180.26631060791493,185.17321842680644,0.40094739145588754,0.39551638821491986,1,11,5,0.1111111111111111
completion_plain,BraTS-MET-00202-000.nii.gz,8,16,1,0.48484848484848486,7,16,1,0.45161290322580644,0.23813582046718507,0.36591730665268074,249.87229576180462,174.16892055714746,0.2852131437956804,0.42980342228879986,0,1,16,0,0,1,0,0,0,1,0,0,,,,,,,,,,,8,0,1,0.9411764705882353,8,0,0,1,0.7900739114283643,0.12352950211649558,2.707722486002159,4.071173845075234,0.8596833863560209,0.24136516564753016,0,1,0,0,7,1,0,0.9333333333333333,7,1,0,0.9333333333333333,0.6826292849127334,0.2624724666366705,50.51793686096006,121.9418429224032,0.6843895300398645,0.30664103362215006,,,,
completion_plain,BraTS-MET-00214-000.nii.gz,4,2,21,0.25806451612903225,4,2,1,0.7272727272727273,0.35265853146281356,0.3202224207086019,161.13830268358126,183.47795969535096,0.4537072551201075,0.3948238068147505,0,20,2,0,0,1,0,0,0,1,0,0,,,,,,,,,,,4,0,21,0.27586206896551724,4,0,1,0.8888888888888888,0.47677647513994675,0.29786869280423106,76.51473401210653,148.24404028174823,0.629333361897672,0.32310779056924976,0,20,0,0,4,0,17,0.32,4,0,1,0.8888888888888888,0.5019976602543081,0.28607043270257315,76.74641016151378,148.1289591110418,0.620546065363949,0.3174493888099394,0,16,0,0
completion_plain,BraTS-MET-00260-000.nii.gz,1,3,12,0.11764705882352941,1,3,0,0.4,0.18448972210500936,0.31954557216013924,280.36237243569576,160.45307763401797,0.20320382273651322,0.35195934527186074,0,12,3,0,0,1,0,0,0,1,0,0,,,,,,,,,,,1,0,12,0.14285714285714285,1,0,0,1,0.7955412978153171,0,5.0990195135927845,0,0.7923751209229744,0,0,12,0,0,1,1,3,0.3333333333333333,1,1,0,0.6666666666666666,0.44542978381787945,0.44542978381787945,189.41547594742266,183.58452405257734,0.3194022514493282,0.3194022514493282,0,3,1,0
completion_plain,BraTS-MET-00264-000.nii.gz,1,0,0,1,1,0,0,1,0.8252099728853912,0,2,0,0.8392384139403779,0,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9188915743915463,0,1.4142135623730951,0,0.9162937852991001,0,,,,,1,0,0,1,1,0,0,1,0.9257206939771753,0,3,0,0.6665095865966335,0,,,,
completion_plain,BraTS-MET-00268-000.nii.gz,1,0,0,1,1,0,0,1,0.8959799675148891,0,2.449489742783178,0,0.7860282330581667,0,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9092229005114667,0,2.449489742783178,0,0.7798142025338678,0,,,,,1,0,0,1,1,0,0,1,0.8943182867638759,0,3,0,0.5951965144381641,0,,,,
completion_plain,BraTS-MET-00292-000.nii.gz,2,2,0,0.6666666666666666,2,2,0,0.6666666666666666,0.46528910025227005,0.46563910749760273,187.10355339059328,185.89650429368868,0.47987338518296074,0.48045914775285203,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,2,2,0,0.6666666666666666,2,2,0,0.6666666666666666,0.47092956418403986,0.4716482712762099,187,186,0.49386840125002274,0.4938840035158349,,,,,2,2,0,0.6666666666666666,2,2,0,0.6666666666666666,0.4190592672254557,0.4248317237641986,187.61803398874991,185.3819660112501,0.38346514932884745,0.38377290107238893,,,,
completion_plain,BraTS-MET-00299-000.nii.gz,7,0,0,1,5,0,0,1,0.8513879045081426,0.03397421232113522,1.3839040710830774,0.4549757754162648,0.9420441854326134,0.05845244843765487,2,0,0,1,0,0,0,,0,0,0,0,,,,,,,,,,,7,0,0,1,5,0,0,1,0.8927462063422068,0.02864771925392251,1.0538477631085006,0.10769552621700101,0.9717600357747948,0.015530746119295228,2,0,0,1,5,1,1,0.8333333333333334,4,1,0,0.8888888888888888,0.6708227508003589,0.3381023925054874,76.43630811007041,148.28246963988153,0.6359503528604202,0.32158039248578835,1,1,1,0.5
completion_plain,BraTS-MET-00300-000.nii.gz,1,0,0,1,1,0,0,1,0.8007085916740478,0,3,0,0.8099279905569166,0,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9212797026417098,0,1,0,0.9693881013293884,0,,,,,1,0,0,1,1,0,0,1,0.92363992596186,0,2.449489742783178,0,0.7158925197624728,0,,,,
completion_plain,BraTS-MET-00380-000.nii.gz,3,0,4,0.6,2,0,0,1,0.8581583003695656,0.03591193566958234,1.3660254037844386,0.3660254037844386,0.9271141430614414,0.03444918951479442,1,4,0,0.3333333333333333,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,2,0.75,2,0,0,1,0.9452922864183165,0.008436374857514584,1.3660254037844386,0.3660254037844386,0.9407065545364972,0.030450344752520342,1,2,0,0.5,3,0,2,0.75,2,0,0,1,0.9438337043577743,0.0022890299509090717,1.2071067811865475,0.20710678118654757,0.9463685465976359,0.01618056201683915,1,2,0,0.5
completion_plain,BraTS-MET-00532-000.nii.gz,1,0,0,1,1,0,0,1,0.9696092619392185,0,1,0,1,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9696092619392185,0,1,0,1,0,,,,,1,0,0,1,1,0,0,1,0.9703891708967851,0,1,0,0.99375694030164,0,,,,
completion_plain,BraTS-MET-00552-000.nii.gz,2,0,0,1,2,0,0,1,0.928377523032562,0.007215697306421021,1.2071067811865475,0.20710678118654757,0.9747018433025558,0.02529815669744412,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,2,0,0,1,2,0,0,1,0.928377523032562,0.007215697306421021,1.2071067811865475,0.20710678118654757,0.9747018433025558,0.02529815669744412,,,,,2,0,0,1,2,0,0,1,0.9039644818438023,0.06575184702099801,1.2071067811865475,0.20710678118654757,0.9596480653059978,0.011738120232892946,,,,
completion_plain,BraTS-MET-00572-000.nii.gz,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4590643274853801,0.4590643274853801,186.92969998717308,186.07030001282692,0.49350474134607974,0.49350474134607974,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4590643274853801,0.4590643274853801,186.92969998717308,186.07030001282692,0.49350474134607974,0.49350474134607974,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.46042969812347023,0.46042969812347023,186.92969998717308,186.07030001282692,0.4764205768402927,0.4764205768402927,,,,
completion_plain,BraTS-MET-00577-001.nii.gz,5,1,0,0.9090909090909091,5,1,0,0.9090909090909091,0.7389139114740084,0.33630871476080515,62.583333333333336,138.82255360311194,0.8228700771170437,0.3680245762019425,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,5,1,0,0.9090909090909091,5,1,0,0.9090909090909091,0.7314717088849224,0.336434470330099,62.61785113019776,138.80713737593993,0.8143679515856609,0.36483448691737297,,,,,5,1,0,0.9090909090909091,5,1,0,0.9090909090909091,0.6342604241323863,0.3039180228464753,63.63420769307362,138.36030705681839,0.6156140598936678,0.32581761571667994,,,,
completion_plain,BraTS-MET-00613-000.nii.gz,3,0,0,1,3,0,0,1,0.7684399777312225,0.1778578738700976,1.6547494022166414,0.6828521251848261,0.913628543110034,0.08524782641960364,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,0,1,3,0,0,1,0.7689361296240224,0.1783212414631307,1.6547494022166414,0.6828521251848261,0.9188368764433674,0.08930191202335454,,,,,3,0,0,1,3,0,0,1,0.8011915574212433,0.12637504621889076,1.6357432827837706,0.4446274872313604,0.9388663805466958,0.04445085452798902,,,,
completion_plain,BraTS-MET-00613-001.nii.gz,7,0,0,1,3,0,0,1,0.7639943324878131,0.1630550421709932,1.5639190543565047,0.4886276824360557,0.8270144010194754,0.04778482312886752,3,1,0,0.8571428571428571,0,0,0,,0,0,0,0,,,,,,,,,,,7,0,0,1,3,0,0,1,0.7707111691079999,0.16781630848462994,1.4365970506064698,0.5361486747886577,0.8386080713248987,0.03061967296552884,3,1,0,0.8571428571428571,6,0,0,1,3,0,0,1,0.7358964152918288,0.17868614761874188,2.673571498548567,1.5998619428098744,0.8339676381301664,0.06849426144659349,2,1,0,0.8
completion_plain,BraTS-MET-00625-000.nii.gz,2,1,1,0.6666666666666666,0,1,1,0,0,0,373,0,0,0,2,0,1,0.8,0,1,0,0,0,1,0,0,,,,,,,,,,,2,1,1,0.6666666666666666,0,1,1,0,0,0,373,0,0,0,2,0,1,0.8,2,0,1,0.8,0,0,1,0,0,0,373,0,0,0,1,1,0,0.6666666666666666
completion_plain,BraTS-MET-00663-000.nii.gz,20,1,2,0.9302325581395349,16,1,0,0.9696969696969697,0.7434876717167985,0.22976232997961193,24.059155790627248,87.275937772659,0.8727401901212248,0.23478798876718376,4,2,1,0.7272727272727273,0,0,0,,0,0,0,0,,,,,,,,,,,20,1,2,0.9302325581395349,16,1,0,0.9696969696969697,0.7444560558197285,0.23032957770342938,24.070735789428984,87.2729132712466,0.8721650379562275,0.23458543667734907,4,2,1,0.7272727272727273,18,1,1,0.9473684210526315,15,1,0,0.967741935483871,0.6792018864206127,0.2414141041797667,25.939348681693648,89.65184244260217,0.7790267298142872,0.24053791024096724,3,1,1,0.75
completion_plain,BraTS-MET-00682-000.nii.gz,12,3,0,0.8888888888888888,11,3,0,0.88,0.6042036563419307,0.35354876765884613,81.48863470012716,152.24370959822338,0.715337942162689,0.38626425169340495,1,0,3,0.4,0,1,0,0,0,1,0,0,,,,,,,,,,,12,2,0,0.9230769230769231,11,2,0,0.9166666666666666,0.6632372924208487,0.33023015541536765,59.08596414404823,133.8618788873131,0.7771218116132587,0.3476491872287984,1,0,2,0.5,8,4,1,0.7619047619047619,8,4,1,0.7619047619047619,0.4066705735953019,0.3529092710574035,148.14765000675604,177.86554887996869,0.48131755553938216,0.3947999404316319,,,,
completion_plain,BraTS-MET-00699-000.nii.gz,1,2,0,0.5,1,2,0,0.5,0.3018826135105205,0.4269264862712134,249.20599589710636,175.07115954278277,0.31598759530039716,0.4468739428154825,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,2,0,0.5,1,2,0,0.5,0.3079835910381824,0.4355545714345664,249.21910564058624,175.0526195657543,0.31649713093375065,0.4475945350186834,,,,,1,2,0,0.5,1,2,0,0.5,0.30492968629269046,0.4312356979252961,249.41177660480017,174.78014167508744,0.3018654608337927,0.426902228723154,,,,
completion_plain,BraTS-MET-00787-000.nii.gz,5,2,0,0.8333333333333334,4,2,1,0.7272727272727273,0.46726581370121384,0.35905493321318105,107.56356413918262,167.8780298789199,0.6569160997732426,0.4307742951020688,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,5,2,0,0.8333333333333334,4,2,1,0.7272727272727273,0.46726581370121384,0.35905493321318105,107.56356413918262,167.8780298789199,0.6569160997732426,0.4307742951020688,,,,,5,3,0,0.7692307692307693,4,3,1,0.6666666666666666,0.3743362128552747,0.3505204895779179,140.89762711897225,179.78686760384,0.5553598145480524,0.44389510413850525,,,,
completion_plain,BraTS-MET-00791-000.nii.gz,1,0,0,1,1,0,0,1,0.8642800318217979,0,1,0,0.9824490715560638,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9390951810559293,0,1,0,0.9634635380941873,0,,,,,1,0,0,1,1,0,0,1,0.9435569755058573,0,1.4142135623730951,0,0.9371709492377809,0,,,,
completion_plain,BraTS-MET-00796-000.nii.gz,3,0,0,1,3,0,0,1,0.8362630477665288,0.03656810669245275,1.3333333333333333,0.4714045207910317,0.9316779311135509,0.06031233825025631,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,0,1,3,0,0,1,0.8677115420125202,0.014656195656712476,1.2761423749153966,0.195262145875635,0.9541076670148958,0.02437522318474474,,,,,3,0,0,1,3,0,0,1,0.8731892181257036,0.010781453525436862,1.1380711874576983,0.19526214587563503,0.9609313911353179,0.02718555483404729,,,,
completion_plain,BraTS-MET-00799-000.nii.gz,4,1,2,0.7272727272727273,3,1,2,0.6666666666666666,0.4255651467279932,0.42838829022190417,187.06903559372884,185.9310156716702,0.4854828647895561,0.4856897894372869,1,0,1,0.6666666666666666,0,0,0,,0,0,0,0,,,,,,,,,,,4,1,2,0.7272727272727273,3,1,2,0.6666666666666666,0.44381769322875986,0.4488915561786825,187.06903559372884,185.9310156716702,0.49061853002070394,0.49092775952358364,1,0,1,0.6666666666666666,4,1,2,0.7272727272727273,3,1,2,0.6666666666666666,0.421039987424319,0.4238713062407896,187.27504692331215,185.7253082732791,0.46863517285204925,0.4688409873156257,1,0,1,0.6666666666666666
completion_plain,BraTS-MET-00807-000.nii.gz,15,4,12,0.6521739130434783,12,4,1,0.8275862068965517,0.5993305591510161,0.4005889162545977,110.4097820641406,169.50141914064787,0.6980988153585903,0.45091899580145084,3,11,4,0.2857142857142857,0,0,0,,0,0,0,0,,,,,,,,,,,15,4,12,0.6521739130434783,12,4,1,0.8275862068965517,0.5977171100173823,0.39942323141377883,110.4097820641406,169.50141914064787,0.6965780230869572,0.45010815069561805,3,11,4,0.2857142857142857,14,4,10,0.6666666666666666,11,4,2,0.7857142857142857,0.4989906538486647,0.37995227266626963,111.01478550144564,169.11335642513936,0.6150627356992602,0.41517167532614024,2,9,4,0.23529411764705882
completion_plain,BraTS-MET-01058-001.nii.gz,1,0,3,0.4,1,0,1,0.6666666666666666,0.1081369023838061,0.1081369023838061,193.98247565577438,179.01752434422562,0.19277651041949562,0.19277651041949562,0,2,0,0,0,2,0,0,0,2,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.742061324802996,0,5.120976377313886,0,0.4590703670033157,0,,,,,1,0,0,1,1,0,0,1,0.951153012285658,0,1.0520084757298016,0,0.8977720498304609,0,,,,
completion_plain,BraTS-MET-01060-001.nii.gz,3,0,0,1,2,0,0,1,0.875423556519382,0.0205848468419626,1.0830957016129783,0.0830957016129783,0.88746882873588,0.00046220574687871885,1,0,0,1,0,1,0,0,0,1,0,0,,,,,,,,,,,3,0,0,1,2,0,0,1,0.8967835597225691,0.04194485004514975,1.2071067811865475,0.20710678118654757,0.849003645512389,0.038927388970369625,1,0,0,1,3,3,0,0.6666666666666666,3,3,0,0.6666666666666666,0.3823937549485339,0.4044203201471637,187.7122136299171,185.28976217123542,0.3830563806015914,0.38796636345710256,,,,
completion_plain,BraTS-MET-01096-000.nii.gz,1,0,0,1,1,0,0,1,0.8983050847457628,0,1,0,0.9844559585492227,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.8983050847457628,0,1,0,0.9844559585492227,0,,,,,1,0,0,1,1,0,0,1,0.9430097951914514,0,1,0,0.9574726793116443,0,,,,
completion_plain,BraTS-MET-01096-001.nii.gz,1,0,0,1,1,0,0,1,0.9241803278688525,0,1,0,0.9819277108433735,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9241803278688525,0,1,0,0.9819277108433735,0,,,,,1,0,0,1,1,0,0,1,0.9705077531164488,0,1,0,0.9990974729241877,0,,,,
completion_plain,BraTS-MET-01096-002.nii.gz,1,0,0,1,1,0,0,1,0.9164021164021164,0,1,0,0.9811715481171548,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9164021164021164,0,1,0,0.9811715481171548,0,,,,,1,0,0,1,1,0,0,1,0.9309976500747703,0,1,0,0.9621684641103561,0,,,,
