subject,modality,whole_SSIM,whole_MSE,tumor_SSIM,tumor_MSE,healthy_SSIM,healthy_MSE,KL
BraTS-MET-00532-000,t1n,0.1722555160522461,0.0026819221675395966,0.5667484998703003,0.013746141456067562,0.4072895646095276,0.006062665022909641,0.19713060557842255
BraTS-MET-00532-000,t1c,0.12152844667434692,0.004285491071641445,0.3782583475112915,0.017870215699076653,0.2628042697906494,0.01965639367699623,0.19845937192440033
BraTS-MET-00532-000,t2w,0.19607388973236084,0.0023791755083948374,0.8032659292221069,0.0010263534495607018,0.4696849584579468,0.003766578622162342,0.22859536111354828
BraTS-MET-00532-000,t2f,0.1918860673904419,0.002087812405079603,0.7932804226875305,0.001125889364629984,0.4584348201751709,0.0013210501056164503,0.2228662222623825
BraTS-MET-00552-000,t1n,0.21377074718475342,0.002151458291336894,0.7881879210472107,0.00065917446045205,0.5083541870117188,0.0014778447803109884,0.23680682480335236
BraTS-MET-00552-000,t1c,0.1359269618988037,0.004247342236340046,0.4664143919944763,0.014123029075562954,0.29391008615493774,0.017433464527130127,0.22365951538085938
BraTS-MET-00552-000,t2w,0.22140026092529297,0.002360197715461254,0.7872084975242615,0.0006762567209079862,0.5244833827018738,0.0032023880630731583,0.26201796531677246
BraTS-MET-00552-000,t2f,0.20933151245117188,0.002082427032291889,0.7376261353492737,0.0013832887634634972,0.49019622802734375,0.0017850907752290368,0.24717850983142853
BraTS-MET-00572-000,t1n,0.19084453582763672,0.0024178391322493553,0.8758653998374939,0.00100581010337919,0.46335047483444214,0.0031830836087465286,0.2211301326751709
BraTS-MET-00572-000,t1c,0.11792945861816406,0.004392586648464203,0.0827251672744751,0.03884363919496536,0.25194287300109863,0.01975535787642002,0.22206030786037445
BraTS-MET-00572-000,t2w,0.21117544174194336,0.0020999787375330925,0.9201753735542297,0.002932468894869089,0.5087442398071289,0.0030313425231724977,0.24323995411396027
BraTS-MET-00572-000,t2f,0.19762414693832397,0.0020974106155335903,0.9066030383110046,0.0003482909523881972,0.48152196407318115,0.0008906756993383169,0.20631912350654602
BraTS-MET-00577-001,t1n,0.5002444386482239,0.0015069202054291964,0.8352015018463135,0.00023245680495165288,0.5701848268508911,0.0003379936970304698,0.46819791197776794
BraTS-MET-00577-001,t1c,0.4727940559387207,0.0016765797045081854,0.7592006921768188,0.0013917849864810705,0.5370888113975525,0.0011275310534983873,0.5023259520530701
BraTS-MET-00577-001,t2w,0.47851115465164185,0.0016322378069162369,0.8307280540466309,0.0005839013028889894,0.5463600158691406,0.0007219640538096428,0.5443488955497742
BraTS-MET-00577-001,t2f,0.5028889775276184,0.0014173726085573435,0.8366361260414124,0.0003196918114554137,0.5723515152931213,0.00045007048174738884,0.5128107070922852
BraTS-MET-00613-000,t1n,0.12835782766342163,0.002311580115929246,0.9152280688285828,0.0008310088305734098,0.4794941544532776,0.0015032226219773293,0.1365504264831543
BraTS-MET-00613-000,t1c,0.12488842010498047,0.002289136406034231,0.818047046661377,0.001493598334491253,0.4559882879257202,0.0022004328202456236,0.14087679982185364
BraTS-MET-00613-000,t2w,0.1317039132118225,0.002230649348348379,0.8889851570129395,0.001667208387516439,0.4857546091079712,0.0024331770837306976,0.1526600569486618
BraTS-MET-00613-000,t2f,0.12517929077148438,0.002277262043207884,0.8594408631324768,0.0016925230156630278,0.4602477550506592,0.0017759546171873808,0.14015841484069824
BraTS-MET-00613-001,t1n,0.5458391308784485,0.0013302175793796778,0.7874425649642944,0.0001676043902989477,0.6658843755722046,0.0004332761454861611,0.48293933272361755
BraTS-MET-00613-001,t1c,0.5064444541931152,0.0014874932821840048,0.7227708101272583,0.0003835607785731554,0.6159228086471558,0.0008303285576403141,0.5522570013999939
BraTS-MET-00613-001,t2w,0.5176087021827698,0.0013731415383517742,0.7740325331687927,0.00016621167014818639,0.6320501565933228,0.000521163223311305,0.5851964354515076
BraTS-MET-00613-001,t2f,0.5417455434799194,0.0014131281059235334,0.7828982472419739,0.0002821814559865743,0.6610739827156067,0.0005961286369711161,0.5538239479064941
BraTS-MET-00625-000,t1n,0.5589641332626343,0.0013984242687001824,0.9481598138809204,0.00021917610138189048,0.706341028213501,0.0003509812231641263,0.4766162037849426
BraTS-MET-00625-000,t1c,0.5278962254524231,0.0019786423072218895,0.863580048084259,0.002047357615083456,0.6665613055229187,0.001529028406366706,0.5497638583183289
BraTS-MET-00625-000,t2w,0.5577775835990906,0.0019768220372498035,0.9663009643554688,0.0006555423606187105,0.7070518136024475,0.0006685007829219103,0.6435592174530029
BraTS-MET-00625-000,t2f,0.5401644110679626,0.0017176223918795586,0.9148058891296387,0.0018131458200514317,0.6823207139968872,0.0011278564343228936,0.5208320617675781
BraTS-MET-00663-000,t1n,0.12999320030212402,0.0023099130485206842,0.7676406502723694,0.0011007103603333235,0.49192094802856445,0.001609402010217309,0.14617808163166046
BraTS-MET-00663-000,t1c,0.12331521511077881,0.002313419710844755,0.7028999328613281,0.001439821906387806,0.4544672966003418,0.0026423216331750154,0.14384770393371582
BraTS-MET-00663-000,t2w,0.13362377882003784,0.0022277922835201025,0.7637889385223389,0.0018368855817243457,0.5022785663604736,0.002251237630844116,0.15706436336040497
BraTS-MET-00663-000,t2f,0.1246371865272522,0.00228946004062891,0.7210408449172974,0.0013330638175830245,0.4646208882331848,0.0018945615738630295,0.1353788822889328
BraTS-MET-00682-000,t1n,0.13056814670562744,0.0023033961188048124,0.7778395414352417,0.0014798745978623629,0.4870229959487915,0.0019609529990702868,0.14490295946598053
BraTS-MET-00682-000,t1c,0.12348693609237671,0.0023136651143431664,0.7163668274879456,0.0016392364632338285,0.4520145654678345,0.0024814633652567863,0.14132754504680634
BraTS-MET-00682-000,t2w,0.13044464588165283,0.002244236646220088,0.7649089097976685,0.002900421852245927,0.48270511627197266,0.0025038407184183598,0.1514478176832199
